ID_NODO_ORIGEN;ID_NODO_DESTINO;V0;T0;V1;T1;V2;T2;V3;T3;V4;T4;V5;T5;V6;T6;V7;T7;V8;T8;V9;T9;V10;T10;V11;T11;V12;T12;V13;T13;V14;T14;V15;T15;V16;T16;V17;T17;V18;T18;V19;T19;V20;T20;V21;T21;V22;T22;V23;T23;T_transporte;DISTANCIA
2273;393;32.35746187;;32.35746187;;32.35746187;;32.35746187;;32.35746187;;23.05981606;;23.05981606;;23.05981606;;23.05981606;;23.05981606;;30.34014016;;30.34014016;;30.34014016;;30.34014016;;30.34014016;;23.83026272;;23.83026272;;23.83026272;;23.83026272;;23.83026272;;33.57952126;;33.57952126;;33.57952126;;33.57952126;;7.80578646;3
2274;2248;33.6214385;;33.6214385;;33.6214385;;33.6214385;;33.6214385;;25.45378189;;25.45378189;;25.45378189;;25.45378189;;25.45378189;;31.3418177;;31.3418177;;31.3418177;;31.3418177;;31.3418177;;25.33803357;;25.33803357;;25.33803357;;25.33803357;;25.33803357;;32.60543169;;32.60543169;;32.60543169;;32.60543169;;2.367981708;1
2274;2901;33.1343082;;33.1343082;;33.1343082;;33.1343082;;33.1343082;;24.26201569;;24.26201569;;24.26201569;;24.26201569;;24.26201569;;28.46516759;;28.46516759;;28.46516759;;28.46516759;;28.46516759;;24.91591779;;24.91591779;;24.91591779;;24.91591779;;24.91591779;;32.21599967;;32.21599967;;32.21599967;;32.21599967;;17.31101016;7
2274;2777;30.755138;;30.755138;;30.755138;;30.755138;;30.755138;;23.83928799;;23.83928799;;23.83928799;;23.83928799;;23.83928799;;29.07738875;;29.07738875;;29.07738875;;29.07738875;;29.07738875;;24.24087961;;24.24087961;;24.24087961;;24.24087961;;24.24087961;;34.41216148;;34.41216148;;34.41216148;;34.41216148;;15.10112216;6
2274;2274;32.84939742;;32.84939742;;32.84939742;;32.84939742;;32.84939742;;24.77793951;;24.77793951;;24.77793951;;24.77793951;;24.77793951;;30.52997037;;30.52997037;;30.52997037;;30.52997037;;30.52997037;;24.58150433;;24.58150433;;24.58150433;;24.58150433;;24.58150433;;33.87941401;;33.87941401;;33.87941401;;33.87941401;;0;0
2274;2505;32.6884218;;32.6884218;;32.6884218;;32.6884218;;32.6884218;;22.18162667;;22.18162667;;22.18162667;;22.18162667;;22.18162667;;29.60365007;;29.60365007;;29.60365007;;29.60365007;;29.60365007;;23.42919821;;23.42919821;;23.42919821;;23.42919821;;23.42919821;;32.55207397;;32.55207397;;32.55207397;;32.55207397;;8.114824159;3
2274;3123;31.66850624;;31.66850624;;31.66850624;;31.66850624;;31.66850624;;23.55695816;;23.55695816;;23.55695816;;23.55695816;;23.55695816;;28.69926729;;28.69926729;;28.69926729;;28.69926729;;28.69926729;;21.8082855;;21.8082855;;21.8082855;;21.8082855;;21.8082855;;32.25225149;;32.25225149;;32.25225149;;32.25225149;;11.00499166;4
2274;3249;31.93711156;;31.93711156;;31.93711156;;31.93711156;;31.93711156;;22.74762341;;22.74762341;;22.74762341;;22.74762341;;22.74762341;;30.45609396;;30.45609396;;30.45609396;;30.45609396;;30.45609396;;24.03720761;;24.03720761;;24.03720761;;24.03720761;;24.03720761;;32.23403536;;32.23403536;;32.23403536;;32.23403536;;2.63763818;1
2274;3981;33.65781163;;33.65781163;;33.65781163;;33.65781163;;33.65781163;;25.24719447;;25.24719447;;25.24719447;;25.24719447;;25.24719447;;29.29961627;;29.29961627;;29.29961627;;29.29961627;;29.29961627;;23.39602827;;23.39602827;;23.39602827;;23.39602827;;23.39602827;;32.20998105;;32.20998105;;32.20998105;;32.20998105;;7.693613544;3
2275;213;32.81778125;;32.81778125;;32.81778125;;32.81778125;;32.81778125;;22.79511914;;22.79511914;;22.79511914;;22.79511914;;22.79511914;;28.80255664;;28.80255664;;28.80255664;;28.80255664;;28.80255664;;23.25072062;;23.25072062;;23.25072062;;23.25072062;;23.25072062;;33.95561465;;33.95561465;;33.95561465;;33.95561465;;2.632142418;1
2275;2410;33.4326011;;33.4326011;;33.4326011;;33.4326011;;33.4326011;;25.09021444;;25.09021444;;25.09021444;;25.09021444;;25.09021444;;27.31785539;;27.31785539;;27.31785539;;27.31785539;;27.31785539;;24.53056525;;24.53056525;;24.53056525;;24.53056525;;24.53056525;;31.7703441;;31.7703441;;31.7703441;;31.7703441;;9.783712589;4
2275;2761;33.26050186;;33.26050186;;33.26050186;;33.26050186;;33.26050186;;23.97946783;;23.97946783;;23.97946783;;23.97946783;;23.97946783;;29.05093814;;29.05093814;;29.05093814;;29.05093814;;29.05093814;;22.589827;;22.589827;;22.589827;;22.589827;;22.589827;;32.46323242;;32.46323242;;32.46323242;;32.46323242;;5.312125676;2
2275;4010;33.40781145;;33.40781145;;33.40781145;;33.40781145;;33.40781145;;25.40570634;;25.40570634;;25.40570634;;25.40570634;;25.40570634;;31.01588566;;31.01588566;;31.01588566;;31.01588566;;31.01588566;;21.58451155;;21.58451155;;21.58451155;;21.58451155;;21.58451155;;31.02478803;;31.02478803;;31.02478803;;31.02478803;;16.6786262;6
2276;270;34.92172354;;34.92172354;;34.92172354;;34.92172354;;34.92172354;;25.6882364;;25.6882364;;25.6882364;;25.6882364;;25.6882364;;31.38886884;;31.38886884;;31.38886884;;31.38886884;;31.38886884;;26.63100641;;26.63100641;;26.63100641;;26.63100641;;26.63100641;;31.48396848;;31.48396848;;31.48396848;;31.48396848;;14.01419678;6
2276;2569;32.34648244;;32.34648244;;32.34648244;;32.34648244;;32.34648244;;25.14823276;;25.14823276;;25.14823276;;25.14823276;;25.14823276;;31.23795426;;31.23795426;;31.23795426;;31.23795426;;31.23795426;;26.34823461;;26.34823461;;26.34823461;;26.34823461;;26.34823461;;32.61111452;;32.61111452;;32.61111452;;32.61111452;;2.385853534;1
2276;2871;33.58902564;;33.58902564;;33.58902564;;33.58902564;;33.58902564;;21.98210621;;21.98210621;;21.98210621;;21.98210621;;21.98210621;;31.03143276;;31.03143276;;31.03143276;;31.03143276;;31.03143276;;23.64530266;;23.64530266;;23.64530266;;23.64530266;;23.64530266;;30.96079583;;30.96079583;;30.96079583;;30.96079583;;19.1064494;7
2276;2276;33.86860849;;33.86860849;;33.86860849;;33.86860849;;33.86860849;;22.4969668;;22.4969668;;22.4969668;;22.4969668;;22.4969668;;29.10887516;;29.10887516;;29.10887516;;29.10887516;;29.10887516;;24.68303575;;24.68303575;;24.68303575;;24.68303575;;24.68303575;;32.59197396;;32.59197396;;32.59197396;;32.59197396;;0;0
2276;2604;35.2463632;;35.2463632;;35.2463632;;35.2463632;;35.2463632;;25.44765271;;25.44765271;;25.44765271;;25.44765271;;25.44765271;;31.03909745;;31.03909745;;31.03909745;;31.03909745;;31.03909745;;24.245641;;24.245641;;24.245641;;24.245641;;24.245641;;32.80949543;;32.80949543;;32.80949543;;32.80949543;;3.499714186;1.414213562
2276;3648;33.24237368;;33.24237368;;33.24237368;;33.24237368;;33.24237368;;23.88469234;;23.88469234;;23.88469234;;23.88469234;;23.88469234;;30.46067442;;30.46067442;;30.46067442;;30.46067442;;30.46067442;;25.95560749;;25.95560749;;25.95560749;;25.95560749;;25.95560749;;31.79569248;;31.79569248;;31.79569248;;31.79569248;;5.024138402;2
2277;2149;33.13020749;;33.13020749;;33.13020749;;33.13020749;;33.13020749;;22.69465898;;22.69465898;;22.69465898;;22.69465898;;22.69465898;;30.21644923;;30.21644923;;30.21644923;;30.21644923;;30.21644923;;23.158603;;23.158603;;23.158603;;23.158603;;23.158603;;32.06784926;;32.06784926;;32.06784926;;32.06784926;;18.506557;7
2277;3812;32.11502658;;32.11502658;;32.11502658;;32.11502658;;32.11502658;;25.51085556;;25.51085556;;25.51085556;;25.51085556;;25.51085556;;30.90471685;;30.90471685;;30.90471685;;30.90471685;;30.90471685;;26.43792551;;26.43792551;;26.43792551;;26.43792551;;26.43792551;;32.89460799;;32.89460799;;32.89460799;;32.89460799;;9.407759746;4
2277;2536;31.94298641;;31.94298641;;31.94298641;;31.94298641;;31.94298641;;24.27389799;;24.27389799;;24.27389799;;24.27389799;;24.27389799;;30.89385166;;30.89385166;;30.89385166;;30.89385166;;30.89385166;;25.95498326;;25.95498326;;25.95498326;;25.95498326;;25.95498326;;35.1717625;;35.1717625;;35.1717625;;35.1717625;;7.415372681;3
2277;4134;32.66869054;;32.66869054;;32.66869054;;32.66869054;;32.66869054;;21.98519723;;21.98519723;;21.98519723;;21.98519723;;21.98519723;;29.12832987;;29.12832987;;29.12832987;;29.12832987;;29.12832987;;24.40071997;;24.40071997;;24.40071997;;24.40071997;;24.40071997;;32.17770783;;32.17770783;;32.17770783;;32.17770783;;13.64554508;5
2278;143;34.05631989;;34.05631989;;34.05631989;;34.05631989;;34.05631989;;24.99552316;;24.99552316;;24.99552316;;24.99552316;;24.99552316;;29.06041585;;29.06041585;;29.06041585;;29.06041585;;29.06041585;;24.62410042;;24.62410042;;24.62410042;;24.62410042;;24.62410042;;34.51267038;;34.51267038;;34.51267038;;34.51267038;;17.05646066;7
2278;2287;33.33306254;;33.33306254;;33.33306254;;33.33306254;;33.33306254;;25.05872212;;25.05872212;;25.05872212;;25.05872212;;25.05872212;;30.82784715;;30.82784715;;30.82784715;;30.82784715;;30.82784715;;25.7116877;;25.7116877;;25.7116877;;25.7116877;;25.7116877;;31.9071023;;31.9071023;;31.9071023;;31.9071023;;7.183127661;3
2278;2321;33.34355074;;33.34355074;;33.34355074;;33.34355074;;33.34355074;;22.44711902;;22.44711902;;22.44711902;;22.44711902;;22.44711902;;31.28201985;;31.28201985;;31.28201985;;31.28201985;;31.28201985;;22.90699101;;22.90699101;;22.90699101;;22.90699101;;22.90699101;;34.56406097;;34.56406097;;34.56406097;;34.56406097;;10.69179523;4
2278;3438;32.26291229;;32.26291229;;32.26291229;;32.26291229;;32.26291229;;25.35560849;;25.35560849;;25.35560849;;25.35560849;;25.35560849;;32.27416052;;32.27416052;;32.27416052;;32.27416052;;32.27416052;;24.74587045;;24.74587045;;24.74587045;;24.74587045;;24.74587045;;32.94573789;;32.94573789;;32.94573789;;32.94573789;;16.97252885;7
2279;2118;31.93454903;;31.93454903;;31.93454903;;31.93454903;;31.93454903;;24.44232192;;24.44232192;;24.44232192;;24.44232192;;24.44232192;;31.62672416;;31.62672416;;31.62672416;;31.62672416;;31.62672416;;25.18088218;;25.18088218;;25.18088218;;25.18088218;;25.18088218;;33.15127368;;33.15127368;;33.15127368;;33.15127368;;7.364275806;3
2279;2165;30.99523831;;30.99523831;;30.99523831;;30.99523831;;30.99523831;;25.61724607;;25.61724607;;25.61724607;;25.61724607;;25.61724607;;27.83497062;;27.83497062;;27.83497062;;27.83497062;;27.83497062;;24.40233608;;24.40233608;;24.40233608;;24.40233608;;24.40233608;;33.9304459;;33.9304459;;33.9304459;;33.9304459;;2.458780987;1
2279;3423;33.59577221;;33.59577221;;33.59577221;;33.59577221;;33.59577221;;23.32479052;;23.32479052;;23.32479052;;23.32479052;;23.32479052;;29.97395939;;29.97395939;;29.97395939;;29.97395939;;29.97395939;;21.64282856;;21.64282856;;21.64282856;;21.64282856;;21.64282856;;32.55917615;;32.55917615;;32.55917615;;32.55917615;;16.63368533;6
2279;2279;33.54155633;;33.54155633;;33.54155633;;33.54155633;;33.54155633;;23.99582953;;23.99582953;;23.99582953;;23.99582953;;23.99582953;;30.46388106;;30.46388106;;30.46388106;;30.46388106;;30.46388106;;25.20397634;;25.20397634;;25.20397634;;25.20397634;;25.20397634;;33.05235841;;33.05235841;;33.05235841;;33.05235841;;0;0
2279;2623;33.9250322;;33.9250322;;33.9250322;;33.9250322;;33.9250322;;24.25081178;;24.25081178;;24.25081178;;24.25081178;;24.25081178;;30.44775938;;30.44775938;;30.44775938;;30.44775938;;30.44775938;;22.78710592;;22.78710592;;22.78710592;;22.78710592;;22.78710592;;33.15554916;;33.15554916;;33.15554916;;33.15554916;;10.53227211;4
2279;3946;34.78544027;;34.78544027;;34.78544027;;34.78544027;;34.78544027;;23.5131634;;23.5131634;;23.5131634;;23.5131634;;23.5131634;;28.98772239;;28.98772239;;28.98772239;;28.98772239;;28.98772239;;22.14873723;;22.14873723;;22.14873723;;22.14873723;;22.14873723;;31.4283251;;31.4283251;;31.4283251;;31.4283251;;8.126874147;3
2279;4153;34.66156575;;34.66156575;;34.66156575;;34.66156575;;34.66156575;;24.42362337;;24.42362337;;24.42362337;;24.42362337;;24.42362337;;30.23502259;;30.23502259;;30.23502259;;30.23502259;;30.23502259;;23.92171373;;23.92171373;;23.92171373;;23.92171373;;23.92171373;;33.99282149;;33.99282149;;33.99282149;;33.99282149;;10.03272603;4
2280;356;32.48587158;;32.48587158;;32.48587158;;32.48587158;;32.48587158;;25.04802389;;25.04802389;;25.04802389;;25.04802389;;25.04802389;;30.15940736;;30.15940736;;30.15940736;;30.15940736;;30.15940736;;22.91395418;;22.91395418;;22.91395418;;22.91395418;;22.91395418;;31.50528177;;31.50528177;;31.50528177;;31.50528177;;15.7109505;6
2280;2774;34.52873532;;34.52873532;;34.52873532;;34.52873532;;34.52873532;;22.98765743;;22.98765743;;22.98765743;;22.98765743;;22.98765743;;29.80932083;;29.80932083;;29.80932083;;29.80932083;;29.80932083;;24.43088043;;24.43088043;;24.43088043;;24.43088043;;24.43088043;;31.38148576;;31.38148576;;31.38148576;;31.38148576;;15.6605779;6
2280;2280;33.7797513;;33.7797513;;33.7797513;;33.7797513;;33.7797513;;24.15986755;;24.15986755;;24.15986755;;24.15986755;;24.15986755;;30.35613413;;30.35613413;;30.35613413;;30.35613413;;30.35613413;;25.4174542;;25.4174542;;25.4174542;;25.4174542;;25.4174542;;32.66764269;;32.66764269;;32.66764269;;32.66764269;;0;0
2280;4123;32.05186362;;32.05186362;;32.05186362;;32.05186362;;32.05186362;;24.58378701;;24.58378701;;24.58378701;;24.58378701;;24.58378701;;27.92804046;;27.92804046;;27.92804046;;27.92804046;;27.92804046;;23.47130404;;23.47130404;;23.47130404;;23.47130404;;23.47130404;;33.90416805;;33.90416805;;33.90416805;;33.90416805;;3.615172536;1.414213562
2280;4154;32.02603645;;32.02603645;;32.02603645;;32.02603645;;32.02603645;;24.77574361;;24.77574361;;24.77574361;;24.77574361;;24.77574361;;28.94431989;;28.94431989;;28.94431989;;28.94431989;;28.94431989;;24.83830536;;24.83830536;;24.83830536;;24.83830536;;24.83830536;;33.73188653;;33.73188653;;33.73188653;;33.73188653;;4.843446957;2
2281;2234;31.30595819;;31.30595819;;31.30595819;;31.30595819;;31.30595819;;23.2184141;;23.2184141;;23.2184141;;23.2184141;;23.2184141;;28.28518321;;28.28518321;;28.28518321;;28.28518321;;28.28518321;;25.99040982;;25.99040982;;25.99040982;;25.99040982;;25.99040982;;32.57788683;;32.57788683;;32.57788683;;32.57788683;;18.08909076;7
2281;2760;33.51620243;;33.51620243;;33.51620243;;33.51620243;;33.51620243;;24.30092934;;24.30092934;;24.30092934;;24.30092934;;24.30092934;;30.87939105;;30.87939105;;30.87939105;;30.87939105;;30.87939105;;23.95489963;;23.95489963;;23.95489963;;23.95489963;;23.95489963;;33.25720619;;33.25720619;;33.25720619;;33.25720619;;2.5047068;1
2281;2155;33.64527155;;33.64527155;;33.64527155;;33.64527155;;33.64527155;;26.21660314;;26.21660314;;26.21660314;;26.21660314;;26.21660314;;30.05593892;;30.05593892;;30.05593892;;30.05593892;;30.05593892;;26.04601191;;26.04601191;;26.04601191;;26.04601191;;26.04601191;;34.81308821;;34.81308821;;34.81308821;;34.81308821;;2.303615625;1
2281;2773;32.76124977;;32.76124977;;32.76124977;;32.76124977;;32.76124977;;24.11970234;;24.11970234;;24.11970234;;24.11970234;;24.11970234;;31.491553;;31.491553;;31.491553;;31.491553;;31.491553;;24.41735348;;24.41735348;;24.41735348;;24.41735348;;24.41735348;;33.1437603;;33.1437603;;33.1437603;;33.1437603;;4.975185776;2
2282;2222;32.48735315;;32.48735315;;32.48735315;;32.48735315;;32.48735315;;23.2908659;;23.2908659;;23.2908659;;23.2908659;;23.2908659;;32.3801342;;32.3801342;;32.3801342;;32.3801342;;32.3801342;;23.34155029;;23.34155029;;23.34155029;;23.34155029;;23.34155029;;32.39731054;;32.39731054;;32.39731054;;32.39731054;;15.45670313;6
2282;2304;32.69678221;;32.69678221;;32.69678221;;32.69678221;;32.69678221;;21.68251028;;21.68251028;;21.68251028;;21.68251028;;21.68251028;;27.51156575;;27.51156575;;27.51156575;;27.51156575;;27.51156575;;24.9098151;;24.9098151;;24.9098151;;24.9098151;;24.9098151;;31.15824667;;31.15824667;;31.15824667;;31.15824667;;13.83603633;5
2282;2442;30.68939251;;30.68939251;;30.68939251;;30.68939251;;30.68939251;;24.39305916;;24.39305916;;24.39305916;;24.39305916;;24.39305916;;31.53839679;;31.53839679;;31.53839679;;31.53839679;;31.53839679;;24.62266014;;24.62266014;;24.62266014;;24.62266014;;24.62266014;;33.96983839;;33.96983839;;33.96983839;;33.96983839;;4.919432171;2
2282;2845;33.80237334;;33.80237334;;33.80237334;;33.80237334;;33.80237334;;23.49891056;;23.49891056;;23.49891056;;23.49891056;;23.49891056;;28.42330499;;28.42330499;;28.42330499;;28.42330499;;28.42330499;;23.19754478;;23.19754478;;23.19754478;;23.19754478;;23.19754478;;32.28039749;;32.28039749;;32.28039749;;32.28039749;;15.51888372;6
2282;4310;31.22887822;;31.22887822;;31.22887822;;31.22887822;;31.22887822;;24.87186186;;24.87186186;;24.87186186;;24.87186186;;24.87186186;;31.78836222;;31.78836222;;31.78836222;;31.78836222;;31.78836222;;23.84129092;;23.84129092;;23.84129092;;23.84129092;;23.84129092;;35.1884741;;35.1884741;;35.1884741;;35.1884741;;5.033284497;2
2283;2104;32.41240232;;32.41240232;;32.41240232;;32.41240232;;32.41240232;;24.44379364;;24.44379364;;24.44379364;;24.44379364;;24.44379364;;30.84964326;;30.84964326;;30.84964326;;30.84964326;;30.84964326;;23.56561493;;23.56561493;;23.56561493;;23.56561493;;23.56561493;;33.66143585;;33.66143585;;33.66143585;;33.66143585;;7.638247528;3
2283;3120;31.98769167;;31.98769167;;31.98769167;;31.98769167;;31.98769167;;26.04180934;;26.04180934;;26.04180934;;26.04180934;;26.04180934;;32.00037911;;32.00037911;;32.00037911;;32.00037911;;32.00037911;;25.70234748;;25.70234748;;25.70234748;;25.70234748;;25.70234748;;33.13299908;;33.13299908;;33.13299908;;33.13299908;;16.34091984;7
2283;3166;32.16146113;;32.16146113;;32.16146113;;32.16146113;;32.16146113;;26.27047386;;26.27047386;;26.27047386;;26.27047386;;26.27047386;;29.16720673;;29.16720673;;29.16720673;;29.16720673;;29.16720673;;22.80451047;;22.80451047;;22.80451047;;22.80451047;;22.80451047;;34.70589386;;34.70589386;;34.70589386;;34.70589386;;2.631058451;1
2283;2214;33.28858978;;33.28858978;;33.28858978;;33.28858978;;33.28858978;;21.28734249;;21.28734249;;21.28734249;;21.28734249;;21.28734249;;32.08622593;;32.08622593;;32.08622593;;32.08622593;;32.08622593;;21.43793822;;21.43793822;;21.43793822;;21.43793822;;21.43793822;;35.23077099;;35.23077099;;35.23077099;;35.23077099;;11.27430538;4
2284;1609;32.4306541;;32.4306541;;32.4306541;;32.4306541;;32.4306541;;26.25759215;;26.25759215;;26.25759215;;26.25759215;;26.25759215;;30.57355026;;30.57355026;;30.57355026;;30.57355026;;30.57355026;;23.05619231;;23.05619231;;23.05619231;;23.05619231;;23.05619231;;33.73368681;;33.73368681;;33.73368681;;33.73368681;;18.21636436;7
2284;3617;30.87164532;;30.87164532;;30.87164532;;30.87164532;;30.87164532;;22.65907497;;22.65907497;;22.65907497;;22.65907497;;22.65907497;;29.8605992;;29.8605992;;29.8605992;;29.8605992;;29.8605992;;24.19215605;;24.19215605;;24.19215605;;24.19215605;;24.19215605;;32.51184594;;32.51184594;;32.51184594;;32.51184594;;10.59178278;4
2284;3720;31.58792247;;31.58792247;;31.58792247;;31.58792247;;31.58792247;;25.02083118;;25.02083118;;25.02083118;;25.02083118;;25.02083118;;29.47276123;;29.47276123;;29.47276123;;29.47276123;;29.47276123;;25.47822023;;25.47822023;;25.47822023;;25.47822023;;25.47822023;;35.29459193;;35.29459193;;35.29459193;;35.29459193;;11.99000936;5
2284;2284;31.01395464;;31.01395464;;31.01395464;;31.01395464;;31.01395464;;25.49697869;;25.49697869;;25.49697869;;25.49697869;;25.49697869;;29.74267427;;29.74267427;;29.74267427;;29.74267427;;29.74267427;;23.58286733;;23.58286733;;23.58286733;;23.58286733;;23.58286733;;33.38897119;;33.38897119;;33.38897119;;33.38897119;;0;0
2285;2229;32.694217;;32.694217;;32.694217;;32.694217;;32.694217;;25.67585748;;25.67585748;;25.67585748;;25.67585748;;25.67585748;;31.68141107;;31.68141107;;31.68141107;;31.68141107;;31.68141107;;23.36033536;;23.36033536;;23.36033536;;23.36033536;;23.36033536;;31.41327528;;31.41327528;;31.41327528;;31.41327528;;10.27382511;4
2285;2420;32.29867232;;32.29867232;;32.29867232;;32.29867232;;32.29867232;;23.5030541;;23.5030541;;23.5030541;;23.5030541;;23.5030541;;30.16202352;;30.16202352;;30.16202352;;30.16202352;;30.16202352;;23.77475429;;23.77475429;;23.77475429;;23.77475429;;23.77475429;;32.0014483;;32.0014483;;32.0014483;;32.0014483;;15.31715829;6
2285;2285;33.1530908;;33.1530908;;33.1530908;;33.1530908;;33.1530908;;22.90576912;;22.90576912;;22.90576912;;22.90576912;;22.90576912;;31.96208438;;31.96208438;;31.96208438;;31.96208438;;31.96208438;;23.42407656;;23.42407656;;23.42407656;;23.42407656;;23.42407656;;32.35587667;;32.35587667;;32.35587667;;32.35587667;;0;0
2285;2968;31.55910375;;31.55910375;;31.55910375;;31.55910375;;31.55910375;;23.8953206;;23.8953206;;23.8953206;;23.8953206;;23.8953206;;29.14899607;;29.14899607;;29.14899607;;29.14899607;;29.14899607;;22.89311725;;22.89311725;;22.89311725;;22.89311725;;22.89311725;;34.01281955;;34.01281955;;34.01281955;;34.01281955;;5.241750115;2
2285;3402;33.32402151;;33.32402151;;33.32402151;;33.32402151;;33.32402151;;22.12842506;;22.12842506;;22.12842506;;22.12842506;;22.12842506;;27.48710629;;27.48710629;;27.48710629;;27.48710629;;27.48710629;;24.79954032;;24.79954032;;24.79954032;;24.79954032;;24.79954032;;33.24743409;;33.24743409;;33.24743409;;33.24743409;;2.711444662;1
2285;4019;35.57834231;;35.57834231;;35.57834231;;35.57834231;;35.57834231;;23.81088618;;23.81088618;;23.81088618;;23.81088618;;23.81088618;;29.27973292;;29.27973292;;29.27973292;;29.27973292;;29.27973292;;25.6020075;;25.6020075;;25.6020075;;25.6020075;;25.6020075;;32.2292005;;32.2292005;;32.2292005;;32.2292005;;3.563614269;1.414213562
2285;4175;32.7284131;;32.7284131;;32.7284131;;32.7284131;;32.7284131;;23.84105295;;23.84105295;;23.84105295;;23.84105295;;23.84105295;;32.09407042;;32.09407042;;32.09407042;;32.09407042;;32.09407042;;22.75199994;;22.75199994;;22.75199994;;22.75199994;;22.75199994;;34.81519936;;34.81519936;;34.81519936;;34.81519936;;3.729466155;1.414213562
2285;4299;33.06233667;;33.06233667;;33.06233667;;33.06233667;;33.06233667;;25.79674298;;25.79674298;;25.79674298;;25.79674298;;25.79674298;;31.69094461;;31.69094461;;31.69094461;;31.69094461;;31.69094461;;22.34551628;;22.34551628;;22.34551628;;22.34551628;;22.34551628;;33.26941902;;33.26941902;;33.26941902;;33.26941902;;8.055307281;3
2285;4300;31.74462836;;31.74462836;;31.74462836;;31.74462836;;31.74462836;;24.47061868;;24.47061868;;24.47061868;;24.47061868;;24.47061868;;29.87106028;;29.87106028;;29.87106028;;29.87106028;;29.87106028;;24.50594601;;24.50594601;;24.50594601;;24.50594601;;24.50594601;;32.84137447;;32.84137447;;32.84137447;;32.84137447;;2.451920026;1
2286;2125;34.74118093;;34.74118093;;34.74118093;;34.74118093;;34.74118093;;23.36386652;;23.36386652;;23.36386652;;23.36386652;;23.36386652;;32.10056395;;32.10056395;;32.10056395;;32.10056395;;32.10056395;;21.70705643;;21.70705643;;21.70705643;;21.70705643;;21.70705643;;31.85956661;;31.85956661;;31.85956661;;31.85956661;;5.528156265;2
2286;2339;32.11309833;;32.11309833;;32.11309833;;32.11309833;;32.11309833;;22.89379517;;22.89379517;;22.89379517;;22.89379517;;22.89379517;;27.50517843;;27.50517843;;27.50517843;;27.50517843;;27.50517843;;23.86751506;;23.86751506;;23.86751506;;23.86751506;;23.86751506;;34.17141481;;34.17141481;;34.17141481;;34.17141481;;2.62079745;1
2286;2508;31.50961449;;31.50961449;;31.50961449;;31.50961449;;31.50961449;;24.9240975;;24.9240975;;24.9240975;;24.9240975;;24.9240975;;29.29110205;;29.29110205;;29.29110205;;29.29110205;;29.29110205;;24.07980408;;24.07980408;;24.07980408;;24.07980408;;24.07980408;;31.69672878;;31.69672878;;31.69672878;;31.69672878;;12.45857313;5
2286;2621;34.09221764;;34.09221764;;34.09221764;;34.09221764;;34.09221764;;21.79107482;;21.79107482;;21.79107482;;21.79107482;;21.79107482;;31.70224942;;31.70224942;;31.70224942;;31.70224942;;31.70224942;;26.1872049;;26.1872049;;26.1872049;;26.1872049;;26.1872049;;30.80420069;;30.80420069;;30.80420069;;30.80420069;;16.52052517;6
2287;2278;33.33306254;;33.33306254;;33.33306254;;33.33306254;;33.33306254;;25.05872212;;25.05872212;;25.05872212;;25.05872212;;25.05872212;;30.82784715;;30.82784715;;30.82784715;;30.82784715;;30.82784715;;25.7116877;;25.7116877;;25.7116877;;25.7116877;;25.7116877;;31.9071023;;31.9071023;;31.9071023;;31.9071023;;7.183127661;3
2287;2525;31.2650411;;31.2650411;;31.2650411;;31.2650411;;31.2650411;;22.59837758;;22.59837758;;22.59837758;;22.59837758;;22.59837758;;28.52961031;;28.52961031;;28.52961031;;28.52961031;;28.52961031;;25.58511641;;25.58511641;;25.58511641;;25.58511641;;25.58511641;;32.6614036;;32.6614036;;32.6614036;;32.6614036;;15.93034716;6
2287;2752;32.87581243;;32.87581243;;32.87581243;;32.87581243;;32.87581243;;23.46458962;;23.46458962;;23.46458962;;23.46458962;;23.46458962;;28.27526767;;28.27526767;;28.27526767;;28.27526767;;28.27526767;;26.05362464;;26.05362464;;26.05362464;;26.05362464;;26.05362464;;34.35059985;;34.35059985;;34.35059985;;34.35059985;;7.67113352;3
2287;2287;35.33450532;;35.33450532;;35.33450532;;35.33450532;;35.33450532;;23.94315208;;23.94315208;;23.94315208;;23.94315208;;23.94315208;;29.37568684;;29.37568684;;29.37568684;;29.37568684;;29.37568684;;22.16378806;;22.16378806;;22.16378806;;22.16378806;;22.16378806;;32.18320192;;32.18320192;;32.18320192;;32.18320192;;0;0
2287;3438;31.53152519;;31.53152519;;31.53152519;;31.53152519;;31.53152519;;24.18513412;;24.18513412;;24.18513412;;24.18513412;;24.18513412;;29.64499387;;29.64499387;;29.64499387;;29.64499387;;29.64499387;;23.0318409;;23.0318409;;23.0318409;;23.0318409;;23.0318409;;33.25316922;;33.25316922;;33.25316922;;33.25316922;;10.4203568;4
2287;3604;32.7365123;;32.7365123;;32.7365123;;32.7365123;;32.7365123;;23.63842286;;23.63842286;;23.63842286;;23.63842286;;23.63842286;;30.19135426;;30.19135426;;30.19135426;;30.19135426;;30.19135426;;23.92238905;;23.92238905;;23.92238905;;23.92238905;;23.92238905;;31.93719272;;31.93719272;;31.93719272;;31.93719272;;5.076480808;2
2287;3651;34.72520901;;34.72520901;;34.72520901;;34.72520901;;34.72520901;;24.84599552;;24.84599552;;24.84599552;;24.84599552;;24.84599552;;30.09165846;;30.09165846;;30.09165846;;30.09165846;;30.09165846;;23.76488363;;23.76488363;;23.76488363;;23.76488363;;23.76488363;;33.82366158;;33.82366158;;33.82366158;;33.82366158;;7.574200774;3
